"kryrczixg.com","-60","2015-03-23 00:00:00","2015-03-23 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"gpytshehy.net","-59","2015-03-24 00:00:00","2015-03-24 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"cpsvovoxq.org","-58","2015-03-25 00:00:00","2015-03-25 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"mbuagfcko.info","-57","2015-03-26 00:00:00","2015-03-26 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"qdmdetmno.com","-56","2015-03-27 00:00:00","2015-03-27 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"btgsxpore.net","-55","2015-03-28 00:00:00","2015-03-28 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"slsdgxczk.org","-54","2015-03-29 00:00:00","2015-03-29 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"mabryhyhq.info","-53","2015-03-30 00:00:00","2015-03-30 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"spipqnkti.com","-52","2015-03-31 00:00:00","2015-03-31 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"mpcqekmgf.net","-51","2015-04-01 00:00:00","2015-04-01 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"knkjifcdi.org","-50","2015-04-02 00:00:00","2015-04-02 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"xeqyrhgfx.info","-49","2015-04-03 00:00:00","2015-04-03 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"idqdsfspa.com","-48","2015-04-04 00:00:00","2015-04-04 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"gihtwmhmw.net","-47","2015-04-05 00:00:00","2015-04-05 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"sxqnufwhi.org","-46","2015-04-06 00:00:00","2015-04-06 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"qxjgutrdj.info","-45","2015-04-07 00:00:00","2015-04-07 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"ydkduxyhu.com","-44","2015-04-08 00:00:00","2015-04-08 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"ryijmhmjr.net","-43","2015-04-09 00:00:00","2015-04-09 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"wrqzuhirg.org","-42","2015-04-10 00:00:00","2015-04-10 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"kbtmvpgar.info","-41","2015-04-11 00:00:00","2015-04-11 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"ifytwbkro.com","-40","2015-04-12 00:00:00","2015-04-12 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"nvjlhabke.net","-39","2015-04-13 00:00:00","2015-04-13 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"klopcxcpi.org","-38","2015-04-14 00:00:00","2015-04-14 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"adsbkeivi.info","-37","2015-04-15 00:00:00","2015-04-15 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"atwdgdohe.com","-36","2015-04-16 00:00:00","2015-04-16 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"wclfvxupb.net","-35","2015-04-17 00:00:00","2015-04-17 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"ixgfgbmty.org","-34","2015-04-18 00:00:00","2015-04-18 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"brecgkgdl.info","-33","2015-04-19 00:00:00","2015-04-19 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"khybohgnc.com","-32","2015-04-20 00:00:00","2015-04-20 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"kzkqhfysi.net","-31","2015-04-21 00:00:00","2015-04-21 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"ulwdclkzi.org","-30","2015-04-22 00:00:00","2015-04-22 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"libztmfgb.info","-29","2015-04-23 00:00:00","2015-04-23 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"wvedqxqbs.com","-28","2015-04-24 00:00:00","2015-04-24 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"idvbhbirq.net","-27","2015-04-25 00:00:00","2015-04-25 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"mjezelovg.org","-26","2015-04-26 00:00:00","2015-04-26 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"doyocmnoc.info","-25","2015-04-27 00:00:00","2015-04-27 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"mzuhqjcdg.com","-24","2015-04-28 00:00:00","2015-04-28 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"hodgeuefv.net","-23","2015-04-29 00:00:00","2015-04-29 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"qbihifydi.org","-22","2015-04-30 00:00:00","2015-04-30 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"kwiwpshgr.info","-21","2015-05-01 00:00:00","2015-05-01 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"ilmdonwdi.com","-20","2015-05-02 00:00:00","2015-05-02 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"lqicefbwe.net","-19","2015-05-03 00:00:00","2015-05-03 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"odmnmpmti.org","-18","2015-05-04 00:00:00","2015-05-04 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"tgrgcnjdp.info","-17","2015-05-05 00:00:00","2015-05-05 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"otgbuhkfw.com","-16","2015-05-06 00:00:00","2015-05-06 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"muwijzfgw.net","-15","2015-05-07 00:00:00","2015-05-07 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"ebulolgje.org","-14","2015-05-08 00:00:00","2015-05-08 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"qkikwowhc.info","-13","2015-05-09 00:00:00","2015-05-09 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"ajalibsts.com","-12","2015-05-10 00:00:00","2015-05-10 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"dabkepovh.net","-11","2015-05-11 00:00:00","2015-05-11 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"qjcdcxqxy.org","-10","2015-05-12 00:00:00","2015-05-12 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"ocwqytpjs.info","-9","2015-05-13 00:00:00","2015-05-13 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"exepizqxy.com","-8","2015-05-14 00:00:00","2015-05-14 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"wgqzwflni.net","-7","2015-05-15 00:00:00","2015-05-15 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"clwtexgfi.org","-6","2015-05-16 00:00:00","2015-05-16 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"earfefkah.info","-5","2015-05-17 00:00:00","2015-05-17 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"gzqpohyny.com","-4","2015-05-18 00:00:00","2015-05-18 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"xanoxiwpm.net","-3","2015-05-19 00:00:00","2015-05-19 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"mrsfcbufy.org","-2","2015-05-20 00:00:00","2015-05-20 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"zruezhgdp.info","-1","2015-05-21 00:00:00","2015-05-21 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"urqbijqfi.com","0","2015-05-22 00:00:00","2015-05-22 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"fatefarst.net","1","2015-05-23 00:00:00","2015-05-23 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"gbopclqli.org","2","2015-05-24 00:00:00","2015-05-24 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"yotlbohlb.info","3","2015-05-25 00:00:00","2015-05-25 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"cpwlalgvi.com","4","2015-05-26 00:00:00","2015-05-26 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"opyxqejsr.net","5","2015-05-27 00:00:00","2015-05-27 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"qdodmfwzm.org","6","2015-05-28 00:00:00","2015-05-28 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"qntcuyqmz.info","7","2015-05-29 00:00:00","2015-05-29 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"wxktshghy.com","8","2015-05-30 00:00:00","2015-05-30 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"anqmwkqza.net","9","2015-05-31 00:00:00","2015-05-31 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"axoxytcvi.org","10","2015-06-01 00:00:00","2015-06-01 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"cnczhkjdp.info","11","2015-06-02 00:00:00","2015-06-02 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"wvinsxqvq.com","12","2015-06-03 00:00:00","2015-06-03 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"hndaslgqt.net","13","2015-06-04 00:00:00","2015-06-04 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"mnankrmbe.org","14","2015-06-05 00:00:00","2015-06-05 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"hqeajtswh.info","15","2015-06-06 00:00:00","2015-06-06 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"ivcbyrwbq.com","16","2015-06-07 00:00:00","2015-06-07 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"koidedqlc.net","17","2015-06-08 00:00:00","2015-06-08 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"cninevgjy.org","18","2015-06-09 00:00:00","2015-06-09 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"pquxjcrzi.info","19","2015-06-10 00:00:00","2015-06-10 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"sxofevuvw.com","20","2015-06-11 00:00:00","2015-06-11 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"uepnyfini.net","21","2015-06-12 00:00:00","2015-06-12 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"kdqrelghm.org","22","2015-06-13 00:00:00","2015-06-13 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"wpytebhgj.info","23","2015-06-14 00:00:00","2015-06-14 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"yleruhqbk.com","24","2015-06-15 00:00:00","2015-06-15 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"lugaqjscq.net","25","2015-06-16 00:00:00","2015-06-16 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"gxmpspwlo.org","26","2015-06-17 00:00:00","2015-06-17 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"qednbpdkw.info","27","2015-06-18 00:00:00","2015-06-18 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"qzarixmji.com","28","2015-06-19 00:00:00","2015-06-19 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"ymdxubpmp.net","29","2015-06-20 00:00:00","2015-06-20 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"kvkdalgne.org","30","2015-06-21 00:00:00","2015-06-21 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"jsdydrjhd.info","31","2015-06-22 00:00:00","2015-06-22 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"mbizgbuxc.com","32","2015-06-23 00:00:00","2015-06-23 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"nmplsdkuy.net","33","2015-06-24 00:00:00","2015-06-24 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"sfslefwri.org","34","2015-06-25 00:00:00","2015-06-25 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"nzlmlkgxq.info","35","2015-06-26 00:00:00","2015-06-26 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"abersfeji.com","36","2015-06-27 00:00:00","2015-06-27 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"mcsploudu.net","37","2015-06-28 00:00:00","2015-06-28 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"shczmbens.org","38","2015-06-29 00:00:00","2015-06-29 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"djphphwhq.info","39","2015-06-30 00:00:00","2015-06-30 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"wnqzmpgxo.com","40","2015-07-01 00:00:00","2015-07-01 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"gdodwfpcn.net","41","2015-07-02 00:00:00","2015-07-02 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"sladirgpc.org","42","2015-07-03 00:00:00","2015-07-03 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"hvadanoyf.info","43","2015-07-04 00:00:00","2015-07-04 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"krazsvgzk.com","44","2015-07-05 00:00:00","2015-07-05 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"xmomzfohi.net","45","2015-07-06 00:00:00","2015-07-06 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"mfkvsjqbq.org","46","2015-07-07 00:00:00","2015-07-07 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"shauapxvi.info","47","2015-07-08 00:00:00","2015-07-08 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"khwxgxkry.com","48","2015-07-09 00:00:00","2015-07-09 23:59:59","tempedrevetdd_dga_8e3cd9d7"
"hxuxnkgai.net","49","2015-07-10 00:00:00","2015-07-10 23:59:59","tempedrevetdd_dga_8e3cd9d7"
