"0ueo43mta2jismwy0fsmvqohwa.com","0","dnsbenchmark_dga_aa3dface"
"v2hdsntrveps5gwsfmqip0nwud.com","1","dnsbenchmark_dga_aa3dface"
"o2gqclzwkgl4hty5brr0il0xhb.com","2","dnsbenchmark_dga_aa3dface"
"y3ofpq5upb3uxaijydqk1uhr5h.com","3","dnsbenchmark_dga_aa3dface"
"dtbbelqtwt24yvcexvqcqpq2eb.com","4","dnsbenchmark_dga_aa3dface"
